MsgID.LOCAL_VELOCITY,1523433771.8289080,0.0025007,0.0062715,0.0015082
MsgID.GLOBAL_POSITION,1523433772.0768011,-122.3974512,37.7924793,5.4860000
MsgID.LOCAL_VELOCITY,1523433772.0768011,0.0000000,0.0000000,1.0200000
MsgID.LOCAL_POSITION,1523433772.0769851,-0.0695972,-0.1144558,-5.4861603
MsgID.LOCAL_VELOCITY,1523433772.0769851,-0.0015000,0.0020040,1.0280907
MsgID.GLOBAL_POSITION,1523433772.3284721,-122.3974499,37.7924791,5.2000000
MsgID.LOCAL_VELOCITY,1523433772.3284721,0.0000000,0.0000000,1.5900000
MsgID.LOCAL_POSITION,1523433772.3286569,-0.0903931,0.0079563,-5.1987610
MsgID.LOCAL_VELOCITY,1523433772.3286569,0.0085297,0.0073579,1.5977199
MsgID.GLOBAL_POSITION,1523433772.5782640,-122.3974495,37.7924809,4.8290000
MsgID.LOCAL_VELOCITY,1523433772.5782640,0.0200000,0.0000000,1.8600000
MsgID.LOCAL_POSITION,1523433772.5784562,0.1055240,0.0399770,-4.8296905
MsgID.LOCAL_VELOCITY,1523433772.5784562,0.0278829,0.0043204,1.8658075
MsgID.STATE,1523433772.8238211,True,True
MsgID.GLOBAL_HOME,1523433772.8240530,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1523433772.8280849,-122.3974498,37.7924817,4.3700000
MsgID.LOCAL_VELOCITY,1523433772.8280849,0.0100000,0.0000000,1.9300000
MsgID.LOCAL_POSITION,1523433772.8283021,0.1948492,0.0163448,-4.3683829
MsgID.LOCAL_VELOCITY,1523433772.8283021,0.0163875,-0.0044569,1.9305182
MsgID.GLOBAL_POSITION,1523433773.0777910,-122.3974497,37.7924813,3.8990000
MsgID.LOCAL_VELOCITY,1523433773.0777910,0.0000000,0.0000000,2.0700000
MsgID.LOCAL_POSITION,1523433773.0779750,0.1456508,0.0200193,-3.8995645
MsgID.LOCAL_VELOCITY,1523433773.0779750,-0.0000681,-0.0057089,2.0797801
MsgID.GLOBAL_POSITION,1523433773.3286350,-122.3974484,37.7924810,3.3320000
MsgID.LOCAL_VELOCITY,1523433773.3286350,0.0000000,0.0000000,2.0900000
MsgID.LOCAL_POSITION,1523433773.3288250,0.1134789,0.1370907,-3.3292661
MsgID.LOCAL_VELOCITY,1523433773.3288250,-0.0035425,-0.0070871,2.0982726
MsgID.GLOBAL_POSITION,1523433773.5784550,-122.3974478,37.7924791,2.8100000
MsgID.LOCAL_VELOCITY,1523433773.5784550,0.0000000,-0.0100000,2.0700000
MsgID.LOCAL_POSITION,1523433773.5789728,-0.0916363,0.1930849,-2.8102329
MsgID.LOCAL_VELOCITY,1523433773.5789728,0.0008387,-0.0143423,2.0781400
MsgID.STATE,1523433773.8224070,True,True
MsgID.GLOBAL_HOME,1523433773.8246000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1523433773.8288069,-122.3974496,37.7924805,2.2410000
MsgID.LOCAL_VELOCITY,1523433773.8288069,0.0000000,-0.0200000,2.1000000
MsgID.LOCAL_POSITION,1523433773.8290291,0.0591983,0.0338253,-2.2387667
MsgID.LOCAL_VELOCITY,1523433773.8290291,0.0052324,-0.0225784,2.1102951
MsgID.GLOBAL_POSITION,1523433774.0788941,-122.3974496,37.7924813,1.6800000
MsgID.LOCAL_VELOCITY,1523433774.0788941,0.0100000,-0.0100000,2.0400000
MsgID.LOCAL_POSITION,1523433774.0790670,0.1486532,0.0304259,-1.6807058
MsgID.LOCAL_VELOCITY,1523433774.0790670,0.0155743,-0.0161872,2.0439386
MsgID.GLOBAL_POSITION,1523433774.3286920,-122.3974494,37.7924800,1.1030000
MsgID.LOCAL_VELOCITY,1523433774.3286920,0.0100000,0.0000000,1.9700000
MsgID.LOCAL_POSITION,1523433774.3288820,0.0024422,0.0521001,-1.1002697
MsgID.LOCAL_VELOCITY,1523433774.3288820,0.0110623,0.0024302,1.9730626
MsgID.GLOBAL_POSITION,1523433774.5786400,-122.3974499,37.7924806,0.5920000
MsgID.LOCAL_VELOCITY,1523433774.5786400,0.0100000,0.0000000,2.0000000
MsgID.LOCAL_POSITION,1523433774.5788128,0.0710648,0.0014562,-0.5926636
MsgID.LOCAL_VELOCITY,1523433774.5788128,0.0127375,0.0065047,2.0036433
MsgID.STATE,1523433774.8230500,True,True
MsgID.GLOBAL_HOME,1523433774.8233018,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1523433774.8273690,-122.3974493,37.7924810,0.0360000
MsgID.LOCAL_VELOCITY,1523433774.8273690,0.0000000,0.0000000,1.9800000
MsgID.LOCAL_POSITION,1523433774.8294950,0.1184810,0.0550280,-0.0339833
MsgID.LOCAL_VELOCITY,1523433774.8294950,0.0077823,0.0031395,1.9854125
MsgID.GLOBAL_POSITION,1523433775.0777340,-122.3974484,37.7924818,-0.0050000
MsgID.LOCAL_VELOCITY,1523433775.0777340,0.0000000,0.0900000,-0.0400000
MsgID.LOCAL_POSITION,1523433775.0779111,0.2028934,0.1376019,0.0050937
MsgID.LOCAL_VELOCITY,1523433775.0779111,-0.0082256,0.0950300,-0.0466352
MsgID.GLOBAL_POSITION,1523433775.3278139,-122.3974509,37.7924817,-0.0390000
MsgID.LOCAL_VELOCITY,1523433775.3278139,0.0000000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,1523433775.3280230,0.1926143,-0.0810655,0.0395763
MsgID.LOCAL_VELOCITY,1523433775.3280230,0.0076845,0.0000630,0.0424232
MsgID.GLOBAL_POSITION,1523433775.5793900,-122.3974504,37.7924797,-0.0180000
MsgID.LOCAL_VELOCITY,1523433775.5793900,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523433775.5795579,-0.0277576,-0.0430451,0.0181407
MsgID.LOCAL_VELOCITY,1523433775.5795579,0.0000060,-0.0000017,0.0000042
